"CAL","F1","F2","LON"
1.96721052631579,1.9885,1.70081764705882,1.89489473684211
1.94215789473684,2.101425,1.75132941176471,1.85215789473684
2.02121052631579,2.06895,1.64957647058824,1.67684210526316
2.10505263157895,1.893175,1.69025588235294,1.90352631578947
2.12110526315789,1.968425,1.73016470588235,1.74521052631579
1.98568421052632,1.919025,1.70913823529412,1.84326315789474
2.01363157894737,2.178425,1.69407647058824,1.68642105263158
2.06231578947368,2.042825,1.74454411764706,1.82084210526316
1.93157894736842,2.08455,1.68888823529412,1.64121052631579
1.90089473684211,2.0338,1.78048235294118,1.61505263157895
2.04273684210526,2.136825,1.67846470588235,1.65363157894737
2.03805263157895,1.90895,1.72926176470588,1.70068421052632
2.05105263157895,2.0658,1.78353823529412,1.92273684210526
2.05768421052632,1.9626,1.75265,1.80257894736842
2.18268421052632,2.1162,1.7791,1.62926315789474
2.02221052631579,2.0137,1.71895294117647,1.73131578947368
2.07226315789474,2.08625,1.71145294117647,1.90547368421053
2.04021052631579,2.02865,1.71411176470588,1.97994736842105
2.04336842105263,2.112375,1.67084411764706,1.88347368421053
2.06126315789474,1.9788,1.77174117647059,1.83621052631579
2.01094736842105,1.9468,1.75707352941176,1.73384210526316
2.06415789473684,2.030425,1.74942058823529,1.78978947368421
1.953,2.15215,1.78696470588235,1.79994736842105
1.94389473684211,2.1707,1.71289117647059,1.89889473684211
1.97478947368421,2.057925,1.75126470588235,1.74952631578947
2.16215789473684,2.18135,1.70804117647059,1.76336842105263
2.03031578947368,2.14365,1.76166176470588,1.70742105263158
2.07252631578947,2.063075,1.71597058823529,1.93505263157895
2.12336842105263,1.967625,1.69723529411765,2.10689473684211
2.00257894736842,2.195775,1.74016470588235,1.77342105263158
2.09131578947368,2.2779,1.72039117647059,1.73136842105263
2.04636842105263,2.0912,1.72521764705882,1.67463157894737
2.06994736842105,2.1087,1.72653235294118,1.97805263157895
2.00842105263158,2.1625,1.70902941176471,1.60805263157895
1.99405263157895,2.111625,1.76835294117647,1.73284210526316
2.05510526315789,2.16835,1.69607647058824,1.87784210526316
2.18142105263158,2.03305,1.72492647058824,1.80963157894737
1.88521052631579,2.07185,1.65784705882353,1.89268421052632
2.02189473684211,2.0324,1.71929705882353,1.88436842105263
1.98968421052632,2.091425,1.70827058823529,1.85936842105263
1.97584210526316,2.145925,1.72166764705882,1.79831578947368
2.06068421052632,2.110925,1.72966764705882,1.76726315789474
2.00042105263158,2.280525,1.72385588235294,1.80284210526316
1.87573684210526,2.109525,1.72436470588235,1.86736842105263
2.05278947368421,2.0964,1.73234705882353,1.78463157894737
2.00247368421053,1.915275,1.70765588235294,1.71947368421053
2.02721052631579,2.0369,1.73450882352941,1.78136842105263
2.05489473684211,2.10835,1.75869411764706,1.77715789473684
2.00121052631579,1.895925,1.75246470588235,1.97621052631579
1.96105263157895,1.942825,1.69251470588235,1.73015789473684
2.06378947368421,2.06465,1.70552058823529,1.69021052631579
2.01515789473684,2.20585,1.71777352941176,1.77326315789474
2.12484210526316,2.134825,1.70457352941176,1.904
2.05831578947368,1.845875,1.75937941176471,1.62047368421053
1.93831578947368,2.053825,1.76565294117647,1.66094736842105
2.07373684210526,2.0802,1.71815882352941,1.82973684210526
2.05489473684211,2.01315,1.72303823529412,1.77789473684211
1.90768421052632,1.945325,1.76731470588235,1.77310526315789
1.96489473684211,2.100525,1.73137647058824,1.61621052631579
2.12936842105263,2.16665,1.70873823529412,1.92368421052632
2.05210526315789,2.077625,1.70210294117647,1.68463157894737
2.00915789473684,2.1652,1.77223823529412,1.71705263157895
2.09663157894737,2.1937,1.74586470588235,1.64115789473684
2.13536842105263,1.988775,1.67759411764706,1.83463157894737
2.07426315789474,2.0567,1.72454705882353,1.95642105263158
2.02626315789474,2.016675,1.71829411764706,1.71926315789474
2.04521052631579,1.945,1.68828529411765,1.82673684210526
1.96094736842105,2.188025,1.72770294117647,1.72089473684211
2.03452631578947,1.9903,1.7414,1.93521052631579
2.07826315789474,2.1206,1.7311,1.89868421052632
2.10694736842105,2.077325,1.70736176470588,1.83963157894737
2.02747368421053,2.1569,1.76253529411765,1.67505263157895
2.06652631578947,1.982,1.70326470588235,1.72615789473684
1.973,2.022275,1.71439705882353,1.92626315789474
1.95263157894737,2.002725,1.72532647058824,1.71726315789474
1.98215789473684,1.84145,1.69679411764706,1.77442105263158
2.00573684210526,1.98585,1.71505294117647,1.75747368421053
2.04326315789474,2.00365,1.70446176470588,1.79505263157895
2.06815789473684,2.036625,1.71899705882353,1.73184210526316
1.97305263157895,2.09085,1.75149117647059,1.78884210526316
1.99215789473684,1.8859,1.77947352941176,1.93510526315789
1.98252631578947,2.1195,1.73764411764706,1.69342105263158
2.00942105263158,1.9953,1.78754117647059,1.73342105263158
2.02547368421053,2.167775,1.71947058823529,1.83826315789474
2.08647368421053,2.181775,1.73453529411765,1.63563157894737
1.96657894736842,2.107325,1.71395294117647,1.74942105263158
2.101,2.0188,1.72208529411765,1.66473684210526
2.00347368421053,2.003725,1.67461764705882,1.66663157894737
2.03094736842105,2.08385,1.72960882352941,1.92536842105263
2.06073684210526,2.122,1.7573,1.67194736842105
2.02063157894737,2.0941,1.73167941176471,1.69905263157895
2.055,2.133,1.69474117647059,1.74226315789474
2.07610526315789,2.003975,1.73454117647059,1.75231578947368
1.94815789473684,2.079975,1.75250294117647,1.71789473684211
2.14947368421053,2.075775,1.74926764705882,1.72415789473684
2.07768421052632,1.94255,1.71445,1.74442105263158
2.06331578947368,1.9722,1.74388823529412,1.719
2.08452631578947,2.107375,1.75765882352941,1.88489473684211
1.97726315789474,1.984725,1.78725,1.77342105263158
1.98931578947368,2.2357,1.74138235294118,1.81542105263158
2.01863157894737,2.16955,1.69379411764706,1.79073684210526
2.03657894736842,2.00265,1.67337352941176,1.83015789473684
2.01331578947368,2.076625,1.71065294117647,1.89694736842105
2.07178947368421,2.0807,1.76671176470588,1.86242105263158
1.87163157894737,2.06245,1.68731470588235,1.78726315789474
2.02131578947368,2.0714,1.68821764705882,1.83131578947368
2.08952631578947,1.9801,1.72137058823529,1.95747368421053
1.95131578947368,1.96045,1.71219411764706,1.72363157894737
1.944,1.9915,1.70827647058824,1.73252631578947
2.10557894736842,2.04245,1.70689705882353,1.87715789473684
2.06310526315789,1.9733,1.79862647058824,1.64863157894737
2.04905263157895,2.028625,1.70265882352941,1.85236842105263
2.06768421052632,1.954,1.78834705882353,1.73526315789474
1.96026315789474,2.1801,1.67806176470588,1.682
2.04294736842105,2.074075,1.73923823529412,1.70115789473684
1.86815789473684,2.131775,1.73422352941176,1.98910526315789
2.00431578947368,1.946475,1.69705882352941,1.81836842105263
1.94489473684211,2.13685,1.74486176470588,1.73305263157895
2.00189473684211,2.06075,1.73677647058824,1.81557894736842
1.99952631578947,2.1178,1.75622352941176,1.97431578947368
2.081,2.138775,1.73689117647059,1.85905263157895
2.00126315789474,2.20255,1.68815588235294,1.96010526315789
2.093,2.109675,1.76435882352941,1.95721052631579
1.97357894736842,1.976,1.72836176470588,1.78226315789474
1.92973684210526,1.94755,1.70357352941176,1.77963157894737
1.88368421052632,2.097075,1.68448235294118,1.58752631578947
2.029,2.0989,1.72589411764706,2.01947368421053
2.06878947368421,1.9966,1.66682352941176,1.70042105263158
1.94584210526316,2.021875,1.72225882352941,1.82821052631579
2.072,2.052125,1.76482058823529,1.68042105263158
2.12894736842105,1.903375,1.7459,1.79726315789474
2.02910526315789,1.989825,1.72545,1.59710526315789
2.09784210526316,2.014375,1.76242941176471,1.87031578947368
2.00305263157895,2.023675,1.68527058823529,1.77347368421053
2.02842105263158,1.9543,1.67931470588235,1.80968421052632
2.01526315789474,2.033425,1.72249411764706,1.71447368421053
1.93215789473684,2.0013,1.70959411764706,1.814
2.07552631578947,2.0088,1.72398235294118,1.87605263157895
1.98563157894737,2.021025,1.71519411764706,1.81631578947368
1.97273684210526,2.074875,1.69580882352941,1.84163157894737
2.04794736842105,2.217925,1.73839705882353,1.66442105263158
2.02352631578947,2.09115,1.70258529411765,1.87547368421053
1.92821052631579,2.0571,1.69002941176471,1.70942105263158
2.069,2.05635,1.74050882352941,1.71189473684211
2.02436842105263,2.09955,1.75539705882353,1.89789473684211
1.90105263157895,1.92825,1.73468235294118,1.76815789473684
2.05863157894737,2.15765,1.74449411764706,1.77378947368421
2.116,2.094625,1.70773529411765,1.74115789473684
2.13884210526316,1.96405,1.75405588235294,1.76942105263158
1.99594736842105,2.0843,1.69485588235294,1.82852631578947
2.01305263157895,2.02265,1.72468235294118,1.97726315789474
1.82263157894737,2.0413,1.68965294117647,1.83426315789474
2.03884210526316,2.0118,1.75058823529412,1.60694736842105
2.02436842105263,1.979975,1.76423235294118,1.97505263157895
2.09005263157895,2.0171,1.75739117647059,1.71373684210526
1.98110526315789,2.044375,1.74602647058824,1.72178947368421
2.05094736842105,2.14285,1.7252,1.76115789473684
2.02926315789474,1.8348,1.70826764705882,1.67663157894737
1.99873684210526,2.05545,1.75941764705882,1.84310526315789
2.11494736842105,2.04385,1.80242058823529,1.88278947368421
1.96747368421053,2.109225,1.72045882352941,1.75810526315789
2.06010526315789,1.96445,1.76106176470588,1.97131578947368
2.01478947368421,2.00515,1.72740588235294,1.80663157894737
2.05015789473684,2.10435,1.74262352941176,1.81973684210526
2.06989473684211,1.8821,1.74637058823529,1.796
1.987,2.018775,1.71045588235294,1.93563157894737
2.011,1.993825,1.69839117647059,1.72305263157895
1.95105263157895,2.04575,1.70645882352941,1.78442105263158
2.02357894736842,2.085725,1.65912647058824,1.82731578947368
2.00378947368421,2.10185,1.75966764705882,1.82294736842105
2.05094736842105,2.12175,1.67959117647059,1.76173684210526
2.08078947368421,1.98845,1.77052058823529,1.57931578947368
1.95978947368421,2.1062,1.76860294117647,1.90363157894737
2.01847368421053,1.9209,1.70204117647059,1.62021052631579
2.02568421052632,2.111025,1.77027058823529,1.696
1.99852631578947,1.925375,1.73267941176471,1.62563157894737
2.02005263157895,2.1532,1.70352352941176,1.88384210526316
2.08268421052632,1.9998,1.65170882352941,1.81105263157895
1.97205263157895,2.253625,1.78636470588235,1.66636842105263
2.02221052631579,1.9643,1.76682352941176,1.73205263157895
1.90242105263158,2.192825,1.7614,2.00410526315789
1.99921052631579,2.0459,1.71140294117647,1.84021052631579
2.09721052631579,2.1325,1.71714411764706,1.97957894736842
1.96594736842105,2.043575,1.73586176470588,1.878
2.03115789473684,2.14355,1.66856764705882,1.92152631578947
2.02326315789474,1.98845,1.76164117647059,1.61257894736842
1.98489473684211,1.99185,1.74665588235294,1.96794736842105
2.01294736842105,1.962725,1.72886764705882,1.70936842105263
1.96947368421053,2.092,1.75680588235294,1.80521052631579
1.97968421052632,2.22675,1.77317352941176,1.92547368421053
2.07068421052632,2.022875,1.72819705882353,1.71531578947368
2.03010526315789,2.09445,1.76134117647059,1.80915789473684
1.95547368421053,2.1859,1.74190882352941,1.92731578947368
2.05152631578947,2.001325,1.67223823529412,2.01431578947368
1.96705263157895,2.1351,1.7371,1.73357894736842
1.96042105263158,2.061825,1.69726764705882,1.86194736842105
1.91131578947368,2.103875,1.74011176470588,1.70473684210526
2.05152631578947,2.088825,1.75596764705882,1.81947368421053
2.06189473684211,1.987275,1.72557352941176,1.96963157894737
1.90805263157895,2.12155,1.78491764705882,1.78963157894737
2.01157894736842,2.0926,1.67745,1.78852631578947
1.99084210526316,1.9781,1.71672058823529,1.70542105263158
2.02952631578947,1.98055,1.74164411764706,1.65321052631579
2.02468421052632,1.974425,1.77055882352941,1.74215789473684
2.00031578947368,2.12365,1.71257352941176,1.83136842105263
1.98657894736842,2.0741,1.67901764705882,1.82968421052632
1.97957894736842,1.9004,1.71895294117647,1.87778947368421
1.936,2.088175,1.77288235294118,1.80915789473684
2.10610526315789,2.120825,1.75376470588235,1.71842105263158
2.16552631578947,2.150075,1.73798235294118,1.70842105263158
1.93278947368421,2.1157,1.73990294117647,1.77568421052632
1.93778947368421,2.018675,1.7412,1.72994736842105
2.09068421052632,1.972725,1.72141176470588,1.75505263157895
1.99042105263158,2.145225,1.75953235294118,1.72678947368421
1.95947368421053,2.23335,1.73927647058824,1.82615789473684
2.07389473684211,2.0409,1.70933235294118,1.87868421052632
1.97826315789474,2.057575,1.68623823529412,1.71142105263158
2.07189473684211,2.15785,1.73066176470588,1.82489473684211
2.05478947368421,2.02885,1.72083529411765,1.62357894736842
2.01626315789474,2.11355,1.7856,1.85057894736842
2.03557894736842,2.0465,1.66827058823529,1.86605263157895
1.93194736842105,2.154375,1.72140294117647,1.93231578947368
1.97052631578947,2.010025,1.74572058823529,1.85289473684211
2.02910526315789,2.031825,1.72095294117647,1.65421052631579
2.12378947368421,1.99675,1.71763823529412,1.80531578947368
2.01542105263158,2.077325,1.74342941176471,1.75373684210526
2.03852631578947,1.931925,1.77811764705882,1.71578947368421
2.03505263157895,2.01575,1.72696470588235,1.81410526315789
2.05784210526316,2.1359,1.76177647058824,1.78436842105263
2.06742105263158,1.9433,1.71771176470588,1.76336842105263
2.13789473684211,2.084725,1.71482058823529,1.67105263157895
1.92505263157895,2.05235,1.74508235294118,1.68415789473684
2.03831578947368,2.1706,1.74185882352941,1.78684210526316
1.98336842105263,2.242875,1.72469117647059,1.79510526315789
2.07621052631579,2.048025,1.71539705882353,1.94231578947368
2.15547368421053,2.103875,1.76384705882353,1.81942105263158
1.88736842105263,1.99745,1.73408823529412,1.61447368421053
2.02542105263158,2.06765,1.70543235294118,1.778
2.02242105263158,2.160675,1.79372058823529,1.60957894736842
2.06184210526316,2.10035,1.72418235294118,1.71710526315789
1.93878947368421,1.920975,1.74767352941176,1.67578947368421
2.04152631578947,2.0111,1.68929411764706,1.63726315789474
2.02015789473684,2.092875,1.73674117647059,2.09447368421053
1.90226315789474,2.1675,1.66956764705882,1.98663157894737
2.09578947368421,1.942775,1.67488529411765,1.60215789473684
2.05342105263158,2.05175,1.71209411764706,1.88531578947368
1.93194736842105,2.104675,1.70497058823529,1.60752631578947
1.85068421052632,2.06485,1.73725882352941,1.85210526315789
2.07152631578947,2.061725,1.76164117647059,1.90936842105263
2.10168421052632,2.0861,1.70520882352941,2.04084210526316
1.95557894736842,2.08515,1.79131470588235,1.78536842105263
1.95768421052632,2.10365,1.74904705882353,1.63131578947368
2.06805263157895,2.117925,1.69613823529412,1.73005263157895
2.03094736842105,2.070925,1.68892058823529,1.69842105263158
1.97384210526316,2.14485,1.71224705882353,1.77894736842105
1.92489473684211,2.132375,1.67340588235294,1.76
2.05484210526316,2.05125,1.71179117647059,1.75152631578947
2.04215789473684,2.09205,1.73010588235294,1.57221052631579
1.95010526315789,2.2686,1.72359411764706,1.92589473684211
1.96031578947368,2.117575,1.80212647058824,1.82884210526316
2.05573684210526,2.116875,1.7149,1.70847368421053
2.04831578947368,2.189525,1.69386176470588,1.81336842105263
1.90626315789474,1.9022,1.73715882352941,1.86373684210526
1.99978947368421,2.171675,1.72681764705882,1.79694736842105
2.02605263157895,1.87415,1.76434705882353,1.74731578947368
2.06868421052632,2.047425,1.76679705882353,1.82342105263158
1.97778947368421,2.13225,1.7264,1.86826315789474
2.00221052631579,2.08545,1.74944411764706,1.81673684210526
2.01278947368421,2.09335,1.75056176470588,1.95373684210526
2.04573684210526,1.8966,1.77419411764706,1.716
1.87536842105263,1.980575,1.73053235294118,1.84505263157895
1.89968421052632,1.97435,1.74587647058824,1.78884210526316
1.90815789473684,1.992575,1.76077647058824,1.54894736842105
2.05331578947368,2.0445,1.75360588235294,1.78594736842105
2.12442105263158,2.1492,1.68747941176471,1.74910526315789
2.01068421052632,2.2126,1.70531764705882,1.75305263157895
1.90152631578947,2.175825,1.74439411764706,1.83778947368421
2.04484210526316,2.08235,1.75200588235294,1.72089473684211
2.01210526315789,2.09015,1.68554411764706,1.80694736842105
2.09505263157895,1.98085,1.72959705882353,2.01647368421053
2.03047368421053,2.07765,1.73275588235294,1.94842105263158
1.98315789473684,2.169425,1.71601764705882,1.71636842105263
2.07642105263158,2.0367,1.71376470588235,1.76163157894737
1.94884210526316,2.132925,1.73200294117647,1.66510526315789
1.98947368421053,2.118475,1.71328823529412,1.99394736842105
2.09021052631579,2.204625,1.68054411764706,1.83915789473684
2.04384210526316,1.940225,1.73711176470588,1.57631578947368
1.99963157894737,2.1467,1.75236764705882,1.85447368421053
2.02515789473684,2.065375,1.69971764705882,1.69968421052632
2.08478947368421,1.970025,1.73880588235294,1.78373684210526
1.95884210526316,2.063525,1.71756176470588,1.89215789473684
2.03221052631579,1.994475,1.79081764705882,1.75831578947368
2.01184210526316,2.02075,1.72739411764706,1.86810526315789
2.05910526315789,2.059025,1.69997058823529,1.76836842105263
1.87389473684211,2.012575,1.74969117647059,1.68457894736842
2.04684210526316,2.166275,1.71713235294118,1.75547368421053
1.94473684210526,2.07635,1.67555882352941,1.68352631578947
2.04852631578947,2.080725,1.74274705882353,1.767
2.08342105263158,1.99095,1.73851764705882,1.69547368421053
2.02763157894737,2.081575,1.72901470588235,1.65
1.95910526315789,1.9653,1.68913235294118,1.77057894736842
2.00663157894737,2.033325,1.74234705882353,1.89973684210526
2.06915789473684,2.18075,1.72228529411765,1.94473684210526
2.00231578947368,2.11805,1.74557058823529,1.92952631578947
2.06473684210526,2.2093,1.81305,1.77078947368421
2.05147368421053,1.987225,1.73800294117647,1.79078947368421
1.95631578947368,2.09475,1.75453235294118,1.86857894736842
1.96626315789474,2.259,1.73663823529412,1.89021052631579
2.13810526315789,2.0397,1.70499705882353,1.84442105263158
2.06831578947368,2.169025,1.71583235294118,1.99236842105263
2.06215789473684,1.979125,1.73008823529412,1.679
1.92052631578947,2.0514,1.71459117647059,1.74615789473684
1.91405263157895,2.2057,1.72236470588235,1.91421052631579
1.97963157894737,2.055075,1.70857058823529,1.732
1.973,1.98205,1.67429411764706,1.80289473684211
1.99431578947368,2.056625,1.71013235294118,1.85452631578947
2.14736842105263,2.0119,1.67267058823529,1.83147368421053
1.99831578947368,1.93045,1.68089117647059,1.71278947368421
2.06052631578947,2.070425,1.69688235294118,1.57210526315789
1.89342105263158,2.01525,1.75519117647059,1.92621052631579
2.02610526315789,2.135875,1.75460588235294,1.81905263157895
1.95957894736842,1.972825,1.73268235294118,1.768
2.03542105263158,1.989425,1.70202647058824,1.88663157894737
2.131,2.15045,1.69227058823529,2.09294736842105
1.96752631578947,2.05555,1.71488529411765,1.93631578947368
2.07763157894737,2.08745,1.75893823529412,1.70231578947368
1.92915789473684,2.053025,1.74676764705882,1.66105263157895
2.02731578947368,2.153925,1.76751764705882,1.83884210526316
2.03721052631579,2.146925,1.76512058823529,1.69657894736842
2.05831578947368,2.2103,1.73847647058824,1.89694736842105
2.04963157894737,1.98625,1.74323529411765,1.78342105263158
1.95631578947368,2.142225,1.73197352941176,1.72984210526316
1.98952631578947,2.151275,1.69047647058824,1.79378947368421
2.01484210526316,2.0107,1.74830588235294,1.80715789473684
2.07147368421053,2.038225,1.70015,1.912
1.99347368421053,2.154375,1.73733823529412,1.73173684210526
2.06452631578947,1.962425,1.71971176470588,1.77257894736842
1.93815789473684,2.122475,1.79306470588235,1.681
2.05052631578947,2.218625,1.76382352941176,1.88347368421053
1.98168421052632,2.16735,1.73529411764706,1.85921052631579
2.01515789473684,1.99415,1.68158823529412,1.73621052631579
2.02710526315789,2.170025,1.73814705882353,1.76678947368421
2.04231578947368,2.12275,1.78033235294118,1.77868421052632
1.94847368421053,2.14355,1.73770588235294,1.952
2.01663157894737,2.170475,1.72084705882353,1.91305263157895
2.04389473684211,2.099125,1.69505294117647,1.67263157894737
2.03257894736842,2.079025,1.73707058823529,1.56773684210526
1.99257894736842,1.988575,1.74919411764706,1.86605263157895
2.05805263157895,2.148175,1.75765294117647,1.52915789473684
2.04989473684211,2.116725,1.66287352941176,1.73178947368421
2.06557894736842,2.026325,1.75351470588235,1.82973684210526
2.02826315789474,2.1914,1.74795294117647,1.88731578947368
1.99978947368421,2.045,1.76320882352941,1.85210526315789
2.01868421052632,2.137,1.73499411764706,2.03642105263158
2.02878947368421,1.976325,1.76904117647059,1.63615789473684
1.93936842105263,2.00615,1.72834411764706,1.77994736842105
1.91405263157895,1.982625,1.76903235294118,1.79557894736842
2.00947368421053,2.0789,1.71711470588235,1.73915789473684
2.10957894736842,2.053025,1.71095588235294,1.725
2.07257894736842,1.965575,1.76192941176471,1.78342105263158
1.99863157894737,2.062,1.63872647058824,1.61068421052632
2.00610526315789,2.152175,1.67832352941176,1.85915789473684
2.07152631578947,1.9647,1.72113529411765,1.71621052631579
1.93552631578947,2.1732,1.69227647058824,1.82131578947368
2.07431578947368,1.900425,1.72039411764706,1.68442105263158
2.02352631578947,2.042175,1.69301176470588,1.80131578947368
2.00905263157895,1.910975,1.72067352941176,1.80673684210526
2.14463157894737,2.100875,1.72109411764706,1.61147368421053
2.11105263157895,2.117,1.75097647058824,1.74384210526316
2.09084210526316,2.0855,1.73396764705882,1.88868421052632
1.98578947368421,1.95865,1.73387058823529,1.79068421052632
2.02363157894737,2.0824,1.71151470588235,1.69757894736842
2.08963157894737,2.0148,1.78279117647059,1.77505263157895
2.03768421052632,2.10095,1.71490294117647,1.95031578947368
2.07189473684211,2.0108,1.69281470588235,1.89521052631579
1.98010526315789,2.122925,1.71444705882353,1.987
1.96668421052632,1.933275,1.75289705882353,1.99247368421053
1.96863157894737,2.000575,1.74799411764706,1.73147368421053
1.96173684210526,2.166525,1.72152647058824,1.86826315789474
2.01931578947368,2.14285,1.76635882352941,1.78673684210526
1.98210526315789,2.14395,1.73015588235294,1.83126315789474
2.06147368421053,2.216225,1.75560882352941,1.75478947368421
2.08942105263158,2.138575,1.74479411764706,1.63994736842105
2.03615789473684,2.1164,1.76035294117647,1.87436842105263
2.00221052631579,2.1886,1.70308529411765,1.72436842105263
2.02189473684211,2.056025,1.71319411764706,1.77131578947368
2.12878947368421,2.07685,1.73339705882353,1.72852631578947
2.04847368421053,2.158625,1.72422941176471,1.80321052631579
2.05663157894737,2.071125,1.71716470588235,1.78689473684211
2.01978947368421,1.84445,1.70255588235294,1.91605263157895
1.88868421052632,1.999825,1.74586764705882,1.64036842105263
2.141,2.025325,1.71943823529412,1.69378947368421
2.05768421052632,2.015,1.72557941176471,1.71347368421053
1.954,1.9799,1.74456176470588,1.84010526315789
2.02026315789474,2.0424,1.72342941176471,1.71221052631579
2.04984210526316,1.8667,1.77475294117647,1.65631578947368
1.84878947368421,2.123525,1.72289117647059,1.82331578947368
2.01636842105263,2.13455,1.68295588235294,1.94347368421053
1.85457894736842,2.064225,1.70671176470588,1.86415789473684
2.03231578947368,2.136975,1.78960882352941,1.87294736842105
2.089,2.167525,1.76722941176471,1.91610526315789
2.031,1.944775,1.70008823529412,1.63536842105263
2.02021052631579,2.05315,1.71347352941176,1.66531578947368
2.07273684210526,1.9583,1.67086764705882,1.68278947368421
1.95036842105263,1.9795,1.75766176470588,1.91868421052632
2.02284210526316,2.020125,1.7327,2.03452631578947
2.07547368421053,2.1137,1.72198823529412,1.63589473684211
2.01594736842105,2.041575,1.73986764705882,1.66073684210526
2.00242105263158,1.987075,1.71552352941176,1.77305263157895
2.06126315789474,2.08035,1.74477352941176,1.87252631578947
2.04631578947368,2.107525,1.72227941176471,1.70615789473684
1.93968421052632,1.968475,1.72252352941176,1.71078947368421
2.05894736842105,1.927525,1.70242647058824,1.903
2.01405263157895,2.09345,1.69873235294118,1.81078947368421
2.00510526315789,1.934875,1.72452941176471,1.69426315789474
1.94642105263158,2.047925,1.78992058823529,1.95
2.04526315789474,2.071525,1.75129411764706,1.76715789473684
2.07621052631579,2.0582,1.73553235294118,1.80742105263158
2.04884210526316,2.062975,1.73424411764706,1.88105263157895
2.14594736842105,2.056475,1.76442352941176,1.68157894736842
1.90505263157895,2.0121,1.73590882352941,1.77368421052632
2.09631578947368,2.228925,1.71879117647059,1.62973684210526
2.07052631578947,2.0927,1.74807647058824,1.85068421052632
1.97257894736842,2.138925,1.75500882352941,1.72242105263158
2.07447368421053,2.030775,1.71071176470588,1.76021052631579
1.97668421052632,2.1263,1.73811764705882,1.99857894736842
1.94631578947368,2.1712,1.77303529411765,1.71678947368421
2.00431578947368,2.02815,1.752,1.74705263157895
2.07868421052632,2.042025,1.63817352941176,1.92078947368421
2.02242105263158,2.02705,1.77966764705882,1.71863157894737
1.93621052631579,1.9671,1.72437941176471,1.73778947368421
1.97110526315789,2.168475,1.73144411764706,1.809
2.06715789473684,2.0305,1.71760588235294,1.81084210526316
1.99078947368421,2.1507,1.71110882352941,1.85878947368421
2.00984210526316,2.0177,1.74984705882353,1.78231578947368
2.10957894736842,1.93555,1.74034411764706,1.76705263157895
1.90215789473684,2.08365,1.70919117647059,2.098
2.03363157894737,2.039275,1.73739411764706,1.74415789473684
1.953,2.1477,1.71383235294118,1.65942105263158
1.98178947368421,2.152675,1.74614117647059,1.725
1.99131578947368,2.17265,1.73996470588235,1.83531578947368
1.95673684210526,2.141375,1.74809411764706,1.85852631578947
2.08636842105263,1.975925,1.69287352941176,1.565
1.99252631578947,2.009525,1.69205,1.90810526315789
2.02536842105263,2.05385,1.72935882352941,1.94926315789474
2.03705263157895,2.035425,1.72082941176471,1.84657894736842
1.98868421052632,1.991975,1.70611176470588,1.79963157894737
1.84568421052632,2.1252,1.73275,1.78894736842105
1.97094736842105,2.0038,1.71741764705882,1.84921052631579
1.99273684210526,2.047425,1.69950588235294,1.86110526315789
2.12078947368421,1.9772,1.71925882352941,1.89894736842105
1.98821052631579,2.014825,1.74735882352941,1.70484210526316
2.03152631578947,1.8827,1.67783823529412,1.75242105263158
2.10157894736842,2.0296,1.70047941176471,1.865
1.98473684210526,2.0494,1.71471764705882,1.72015789473684
2.09889473684211,2.03755,1.75065294117647,1.86931578947368
2.04489473684211,2.0664,1.74505,1.71357894736842
2.05347368421053,2.096675,1.72642058823529,1.74278947368421
2.02942105263158,1.999775,1.74300882352941,1.88021052631579
1.98731578947368,1.9714,1.69622058823529,1.76452631578947
2.03247368421053,2.108875,1.70424117647059,1.892
2.05568421052632,2.094125,1.73813823529412,1.77452631578947
1.96731578947368,2.045475,1.74208823529412,1.88736842105263
1.98568421052632,2.2974,1.68931176470588,1.66894736842105
2.10331578947368,2.06335,1.73567058823529,1.61452631578947
1.94078947368421,2.02365,1.76852352941176,1.684
1.90184210526316,2.0053,1.76339705882353,1.71478947368421
2.015,2.013425,1.69557058823529,1.91726315789474
2.11657894736842,2.0999,1.71491470588235,1.86094736842105
2.03736842105263,1.939725,1.74550588235294,1.85910526315789
1.98015789473684,2.1134,1.71514117647059,1.69768421052632
2.00847368421053,2.01205,1.74032941176471,1.83484210526316
2.10721052631579,2.012825,1.76306764705882,1.69436842105263
2.07394736842105,2.02565,1.74544705882353,1.77989473684211
2.07205263157895,2.1076,1.72261764705882,1.80947368421053
2.03063157894737,2.200425,1.74520882352941,1.87894736842105
2.08384210526316,2.045375,1.73420294117647,1.94152631578947
2.03973684210526,1.98855,1.72740882352941,1.83210526315789
2.03405263157895,2.1571,1.77540294117647,1.79863157894737
2.05089473684211,1.97615,1.73298529411765,1.63557894736842
2.06484210526316,2.0679,1.69545588235294,1.86289473684211
1.99115789473684,2.1249,1.69775,1.74294736842105
1.96347368421053,2.1871,1.72937352941176,1.65326315789474
2.03615789473684,2.2442,1.72353235294118,1.86342105263158
2.1091052631579,1.871625,1.70898235294118,1.72647368421053
2.11194736842105,2.121225,1.72928529411765,1.69994736842105
2.09410526315789,2.046425,1.75220588235294,1.91568421052632
2.03668421052632,2.025125,1.74440294117647,1.85815789473684
2.08657894736842,2.169525,1.70061176470588,1.78168421052632
1.98689473684211,2.1153,1.68617941176471,1.72263157894737
2.07868421052632,1.881275,1.71744117647059,1.76547368421053
1.99947368421053,2.1058,1.74475882352941,1.763
